,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabincomspe_AS,cabincomspe_BP,cabincomspe_BS,cabincomspe_CP,cabincomspe_CS,cabincomspe_DP,cabincomspe_DS,cabincomspe_EP,cabincomspe_ES,cabincomspe_FP,cabincomspe_FS,cabincomspe_GP,cabincomspe_GS,cabincomspe_TP,cabincomspe_TS,PassengerId
183,0,18.0,0,0.0,251.0,0.0,0.0,553.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0374_01
184,0,36.0,0,6.0,0.0,0.0,783.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0374_02
185,0,59.0,0,1678.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0386_01
186,1,61.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0390_01
187,0,46.0,0,4908.0,1.0,3.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0393_01
188,0,29.0,0,87.0,1192.0,67.0,0.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0394_01
189,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0399_01
190,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0400_01
191,0,28.0,0,4.0,0.0,2219.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0404_01
192,0,26.0,0,708.0,183.0,10.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0406_01
193,0,32.0,0,642.0,0.0,759.0,332.0,1444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0414_01
194,0,18.0,0,658.0,0.0,0.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0416_01
195,0,50.0,0,1.0,0.0,0.0,736.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0418_01
196,0,47.0,0,239.0,75.0,487.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0419_01
197,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0419_02
198,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0419_03
199,0,49.0,0,189.0,0.0,0.0,882.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0420_01
200,0,32.0,0,0.0,2116.0,6252.0,0.0,81.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0421_01
201,0,63.0,0,4.0,6.0,0.0,0.0,835.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0422_01
202,0,54.0,0,129.0,0.0,441.0,1028.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0424_01
203,0,21.0,0,128.0,0.0,20.0,628.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0426_01
204,0,38.0,0,1030.0,1347.0,197.0,3.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0440_01
205,0,50.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0443_01
206,0,32.0,0,1.0,0.0,858.0,0.0,689.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0450_01
207,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0451_01
208,0,30.0,0,0.0,870.0,67.0,1.0,461.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0455_01
209,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0464_01
210,1,22.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0467_01
211,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0467_02
212,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0467_03
213,0,59.0,0,53.0,0.0,2736.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0467_04
214,0,31.0,0,0.0,2522.0,0.0,0.0,2756.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0469_01
215,0,25.0,0,246.0,0.0,541.0,0.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0473_01
216,0,38.0,0,8.0,147.0,0.0,7668.0,46.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0478_01
217,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0478_02
218,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0479_01
219,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0483_01
220,0,45.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0483_02
221,1,53.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0484_01
222,0,21.0,0,0.0,0.0,687.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0486_01
223,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0489_01
224,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0489_02
225,0,37.0,0,0.0,0.0,1022.0,15.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0491_01
226,0,34.0,0,648.0,0.0,371.0,38.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0492_01
227,1,46.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0493_01
228,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0494_01
229,0,19.0,0,1.0,1378.0,63.0,163.0,659.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0494_02
230,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_01
231,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_02
232,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_03
233,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_04
234,0,34.0,0,1729.0,17.0,0.0,0.0,1298.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_05
235,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0495_06
236,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0496_01
237,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0496_02
238,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0497_01
239,0,21.0,0,15.0,345.0,18.0,486.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0505_01
240,0,37.0,0,4105.0,2081.0,1.0,118.0,446.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0508_01
241,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0509_01
242,0,17.0,0,441.0,0.0,131.0,315.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0511_01
243,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0514_01
244,0,35.0,0,0.0,6442.0,672.0,238.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0524_01
245,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0526_01
246,0,17.0,0,760.0,752.0,0.0,16.0,2471.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0530_01
247,0,39.0,0,0.0,547.0,0.0,1121.0,4641.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0530_02
248,1,56.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0530_03
249,0,35.0,0,3424.0,20.0,0.0,442.0,1130.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0532_01
250,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0532_02
251,0,29.0,0,0.0,0.0,288.0,395.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0535_01
252,0,15.0,0,4922.0,0.0,2427.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0536_01
253,0,37.0,0,1063.0,133.0,99.0,2.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0536_02
254,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0541_01
255,1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0543_01
256,0,18.0,0,4.0,9352.0,0.0,10.0,46.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0544_01
257,0,61.0,0,2221.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0554_01
258,1,45.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0557_01
259,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0557_02
260,0,65.0,0,0.0,804.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0558_01
261,0,27.0,0,286.0,0.0,1023.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0562_01
262,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0562_02
263,0,32.0,0,2543.0,1.0,55.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0574_01
264,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0578_01
265,0,44.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0578_02
266,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0584_01
267,0,16.0,0,0.0,379.0,0.0,2488.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0584_02
268,0,41.0,0,0.0,1032.0,0.0,0.0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0592_01
269,1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0595_01
270,0,16.0,0,0.0,492.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0601_01
271,0,17.0,0,0.0,24.0,673.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0604_01
272,0,40.0,0,5.0,0.0,3.0,447.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0605_01
273,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0606_01
274,1,53.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0613_01
275,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0613_02
276,0,31.0,0,0.0,428.0,0.0,1154.0,1025.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0616_01
277,0,18.0,0,1644.0,430.0,158.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0617_01
278,0,51.0,1,755.0,6.0,284.0,102.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0620_01
279,0,20.0,0,0.0,0.0,1281.0,8.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0620_02
280,0,19.0,0,0.0,0.0,1435.0,15.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0620_03
281,0,22.0,0,499.0,46.0,174.0,61.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0621_01
282,0,41.0,0,0.0,1528.0,11.0,10243.0,17.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0622_01
283,0,28.0,0,0.0,1048.0,1469.0,0.0,22.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0624_01
284,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0625_01
285,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0625_02
286,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0625_03
287,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0626_01
288,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0626_02
289,0,25.0,1,30.0,5718.0,0.0,0.0,1385.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0626_03
290,0,45.0,0,0.0,0.0,1057.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0627_01
291,0,19.0,0,0.0,77.0,0.0,532.0,256.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0632_01
292,0,16.0,0,72.0,4.0,1456.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0632_02
293,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0632_03
294,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0640_01
295,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0640_02
296,0,36.0,0,748.0,0.0,222.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0648_01
297,0,21.0,0,1045.0,90.0,1110.0,333.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0648_02
298,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0649_01
299,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0651_01
300,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0652_01
301,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0652_02
302,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0652_03
303,0,32.0,0,632.0,0.0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0652_04
304,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0652_05
305,0,79.0,0,0.0,0.0,881.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0654_01
306,0,19.0,0,0.0,0.0,691.0,0.0,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0662_01
307,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0666_01
308,0,13.0,0,1.0,875.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0666_02
309,0,53.0,0,596.0,0.0,1608.0,505.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0667_01
310,0,40.0,0,710.0,379.0,264.0,0.0,5.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0670_01
311,0,32.0,0,1279.0,0.0,20.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0670_02
312,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0673_01
313,0,63.0,0,13.0,1415.0,0.0,170.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0675_01
314,0,18.0,0,0.0,0.0,54.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0676_01
315,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0681_01
316,0,14.0,0,9.0,0.0,1790.0,8.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0692_01
317,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0694_01
318,1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0695_01
319,0,58.0,0,0.0,0.0,46.0,755.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0698_01
320,0,22.0,0,0.0,65.0,221.0,5.0,304.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0700_01
321,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0706_01
322,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0708_01
323,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0708_02
324,0,15.0,0,1344.0,0.0,1020.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0711_01
325,0,42.0,0,466.0,0.0,583.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0716_01
326,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_01
327,0,19.0,0,0.0,1502.0,1.0,874.0,437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_02
328,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_03
329,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_04
330,0,15.0,0,0.0,437.0,0.0,2.0,4679.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_05
331,0,38.0,0,1.0,2352.0,1604.0,66.0,2583.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_06
332,1,49.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0717_07
333,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0720_01
334,0,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0720_02
335,0,19.0,0,1661.0,0.0,350.0,336.0,231.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0720_03
336,0,46.0,0,17.0,43.0,659.0,40.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0721_01
337,0,21.0,0,559.0,725.0,3.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0722_01
338,0,29.0,0,0.0,0.0,33.0,539.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0723_01
339,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0725_01
340,0,44.0,0,14.0,0.0,1817.0,2.0,171.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0730_01
341,0,19.0,0,720.0,0.0,7.0,0.0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0731_01
342,0,29.0,0,60.0,480.0,5.0,0.0,276.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0731_02
343,0,25.0,0,266.0,98.0,748.0,169.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0735_01
344,0,41.0,0,0.0,885.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0739_01
345,0,19.0,0,0.0,163.0,1487.0,1.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0741_01
346,0,33.0,0,4.0,153.0,892.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0742_01
347,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0742_02
348,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0744_01
349,0,21.0,0,0.0,0.0,0.0,787.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0745_01
350,0,32.0,0,530.0,0.0,1195.0,11.0,788.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0747_01
351,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0748_01
352,0,32.0,0,1705.0,0.0,175.0,434.0,172.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0748_02
353,1,19.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0749_01
354,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0751_01
355,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0752_01
356,0,31.0,0,0.0,1029.0,1247.0,0.0,52.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0755_01
357,0,22.0,0,3.0,2490.0,0.0,1197.0,144.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0758_01
358,1,74.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0758_02
359,0,53.0,0,472.0,3.0,0.0,1935.0,2505.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0758_03
360,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0759_01
361,0,23.0,0,0.0,4733.0,0.0,1412.0,4419.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0759_02
362,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0759_03
363,0,18.0,0,178.0,0.0,11.0,478.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0760_01
364,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0763_01
365,0,48.0,0,1.0,14.0,2.0,3717.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0763_02
366,1,34.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0766_01
367,0,34.0,0,0.0,3410.0,0.0,0.0,1456.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0774_01
368,0,27.0,0,0.0,1288.0,0.0,1342.0,3506.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0774_02
369,0,44.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0774_03
